,date,content,type,word
9710,1488884548,※愛ゴリはタラチオを煽ってます,0,-1
9711,1488884769,見てるんだwwwwwwwwwwww,0,-1
9712,1488968660,　　にどみだよー＾＾,0,-1
9713,1488968684,にどみさんこんなに歌う人なの？wwwwwwwwww,0,-1
9714,1488968868,？？？？？？,0,-1
9715,1488968965,うますぎ,0,-1
9716,1488969024,君の名は。かよwwwwwwwww,0,-1
9717,1488969034,結び結びうっせえええええwwwwwwwwwww,0,-1
9718,1489213531,にどみんー,0,-1
9719,1489297156,やっとまともに喋ったwwwww,0,-1
9720,1489592222,べラ回ってんなにどみｗｗ,0,-1
9721,1489592244,チオニキも言ってた,0,-1
9722,1489918795,中毒性あるんだよなあ,0,-1
9723,1489918846,混ぜるな危険カートのMADのにどみ良かった,0,-1
9724,1489984810,^ ^,0,-1
9725,1490003140,ヨーカドーくっそwwwww,0,-1
9726,1490164844,とりなん殺意笑うww,0,-1
9727,1490165173,とりなんはエキ厨,0,-1
9728,1490165593,不調やなー,0,-1
9729,1490484847,笑笑(*^^*),0,-1
9730,1490484860,とりなんの殺意笑笑(*^^*),0,-1
9731,1490484950,英語で歌えよ,0,-1
9732,1490596993,ないYO!!!,0,-1
9733,1490613176,ざっつwww,0,-1
9734,1491299357,何回目だろww,0,-1
9735,1491436275,タラチオが静か,0,-1
9736,1491469051,タラチオは排水溝だからうるさいだろいい加減にしろ(半ギレ),0,-1
9737,1491542725,ズズと同じことしてるｗｗｗ,0,-1
9738,1491829046,食べないよ！！,0,-1
9739,1492094941,ズズと一緒にww,0,-1
9740,1492095249,あくびうつった,0,-1
9741,1492757874,ﾀﾗﾁｵ...,0,-1
9742,1493237411,ダニさんw,0,-1
9743,1494039490,☆NA☆,0,-1
9744,1494039508,☆I☆,0,-1
9745,1494039526,☆YO☆,0,-1
9746,1494060624,うちのばあちゃんの知恵袋の方が確か,0,-1
9747,1494077208,しゃべるよー^^,0,-1
9748,1494144919,うるせえｗ,0,-1
9749,1494145033,ラップｗｗｗｗｗｗ,0,-1
9750,1494145437,ﾁｵﾆｷｗｗｗｗｗｗ,0,-1
9751,1496661788,今回キノコ多くないか,0,-1
9752,1496893764,なんかイメージ変わったわwww,0,-1
9753,1497367573,ヨーカドーwwwwww,0,-1
9754,1497430521,アモーレwwwwww,0,-1
9755,1497430596,乗りにどみww,0,-1
9756,1497430814,ダニwwwwwwwwww,0,-1
9757,1497513347,(*＾▽＾,0,-1
9758,1497513604,喋るよー＾＾,0,-1
9759,1497753262,ここすこwwwwwwwwwwwwwwwwww,0,-1
9760,1498051256,ヨーカドーでわらう,0,-1
9761,1498269590,結びwww,0,-1
9762,1498269629,ばけゆか強いー,0,-1
9763,1498321179,知ってた,0,-1
9764,1498400191,わろたwwwwww,0,-1
9765,1498400211,結びすぎやろwww,0,-1
9766,1498405027,伝説の始まり,0,-1
9767,1498839443,ﾁｵﾆｷ...,0,-1
9768,1499086673,(さいごじゃ)ないです,0,-1
9769,1499247513,いきなりw,0,-1
9770,1499247947,しょっぱなww,0,-1
9771,1499248262,がんばれにどみーww,0,-1
9772,1499248320,おれwww,0,-1
9773,1499534492,にどみーが死んだ！,0,-1
9774,1500016069,5歳の5,0,-1
9775,1500016401,終わりだよー^ ^,0,-1
9776,1500105362,あーあ 終わりだよー^ ^,0,-1
9777,1500211795,今の当たり方ﾁｵﾆｷの直角カーブを彷彿とさせる,0,-1
9778,1500211937,ﾁｵﾆｷの話した後だから語彙力溶けてんのかな...?,0,-1
9779,1501489992,二神1位2位とか笑える,0,-1
9780,1501594610,急にはじまったｗｗｗｗ,0,-1
9781,1501594686,にどみ最高ｗｗｗｗｗ,0,-1
9782,1501594698,ラップｗｗｗｗ,0,-1
9783,1501594702,まじｗｗｗｗｗ,0,-1
9784,1501594704,どうしたｗｗｗｗｗ,0,-1
9785,1501595583,いい声で歌うなもうwww,0,-1
9786,1501630655,るるるww,0,-1
9787,1501630748,ラップwww,0,-1
9788,1501684538,にどみってキャラのジャンル謎だよなｗｗｗ,0,-1
9789,1501684545,いまだにキャラが掴めないｗｗ,0,-1
9790,1501861094,ヨーカドーwwww,0,-1
9791,1501924479,にどみは1レース目あそぶからな,0,-1
9792,1501980055,にどみさんをすこれ,0,-1
9793,1501981427,ダニじゃないダニ！,0,-1
9794,1502001799,う、うん…,0,-1
9795,1502008268,散々好き勝手してるもんなw,0,-1
9796,1502074791,５万回再生おめ！,0,-1
9797,1502317273,にどんすきー,0,-1
9798,1502342174,2位が近いなら巻き込み狙った方がよくないか？,0,-1
9799,1502345340,ざつｗ,0,-1
9800,1502345997,そうだよｗ,0,-1
9801,1502457085,やっぱめちゃくちゃ好きだわ,0,-1
9802,1502532167,くそwwwwwwwwwwwwwww,0,-1
9803,1502532206,歌のおにいさんにいそうな声www,0,-1
9804,1502543824,歌い続けるwwwqqq,0,-1
9805,1502543832,殺意wwwwwwwwwwwwww,0,-1
9806,1502543851,なんで歌ってんのwwwwww,0,-1
9807,1502543898,ここほんとすきwwwwwwwwwwwwww,0,-1
9808,1502626074,この人最初ノーマークだったけどヤベーｗｗｗクセになりそｗｗｗ,0,-1
9809,1502626237,ちょっと待ってｗｗｗｗ俺こんな面白い人知らんかったｗｗｗｗ,0,-1
9810,1502626383,あれ？待って、この人もしかして、コースになりきりしてた人！？,0,-1
9811,1502626475,あのさぁ・・・,0,-1
9812,1502627053,声たかっｗｗｗ,0,-1
9813,1502660402,これを聞きに何回目、、、、、、,0,-1
9814,1503156430,楽しそうだなあ,0,-1
9815,1503189345,せんせーww,0,-1
9816,1503189372,すきいいwwww,0,-1
9817,1503191864,いつまで歌うの？,0,-1
9818,1503275718,なんなんｗｗｗｗｗｗｗｗｗｗｗｗ,0,-1
9819,1503276008,これも結び,0,-1
9820,1503301403,wwwwqwqwwwwwwwwwwwwewwwwww,0,-1
9821,1503301712,にどみん神奈川…？,0,-1
9822,1503363726,にっどみーん^^,0,-1
9823,1503485085,まさかのバラードwwwwwwww,0,-1
9824,1503547223,あーああーあ,0,-1
9825,1503547298,たしかにｗ,0,-1
9826,1503547300,ダニｗ,0,-1
9827,1503579323,ズズも同じことやってたような…,0,-1
9828,1503625017,いきなりカオス,0,-1
9829,1503642056,ここの歌ほんとしんどいww,0,-1
9830,1503642089,ここww,0,-1
9831,1503678540,こrrrrrrrrrrら,0,-1
9832,1503695877,1人で会話してて草,0,-1
9833,1503719696,すげぇ上手いのに結果微妙なのな,0,-1
9834,1503783824,バケゆかさん巻きこまれてて草,0,-1
9835,1503784158,今の九血鬼は散々すぎて笑う,0,-1
9836,1503825585,ルー↑,0,-1
9837,1503840738,1レースめばっかりループしとる(),0,-1
9838,1503869762,ちげーよww,0,-1
9839,1503869791,結びじゃない,0,-1
9840,1503925235,くっそwwwwwwwwwwwwwwwwww,0,-1
9841,1503925401,ﾀﾗﾁｵでは？,0,-1
9842,1503925680,にゃうん？,0,-1
9843,1503971471,にどみんどしたのw,0,-1
9844,1503971506,風呂で思い出して目にシャンプー入ったんだが…w,0,-1
9845,1504258334,くまもんの声をちょっと低くしたカンジやね＾＾,0,-1
9846,1504284453,早漏だなあ〜,0,-1
9847,1478788762,川越街道のところかな？,0,-1
9848,1478739053,この前BS日テレでゲーム音楽特集やっててそれにＭＯＴＨＥＲの曲も流れてたけど、うp主は見たかな？,0,-1
9849,1478783189,駅の広告の事かな？,0,-1
9850,1478761770,ジムコマンドかな？,0,-1
9851,1532824854,チンチクリン・・・サイ・サイシーの偽名かな？（違,0,-1
9852,1479654625,103とか201とか115なんかより全然静かだと思うが…205や211より若干賑やかかな？,0,-1
9853,1479433060,工事現場のアレかな？(｀･ω－)▄︻┻┳═一,0,-1
9854,1478785315,トリガーハッピーかな？,0,-1
9855,1480835522,大阪編かな？,0,-1
9856,1479581354,これなんのSE、BGMでしたかな？ｗｗｗｗ,0,-1
9857,1483034139,初代EDかな？,0,-1
9858,1479732583,及川の前髪かな？がこきざみに揺れとるw,0,-1
9859,1478803699,メゾン・ド・魔王かな？,0,-1
9860,1478795900,一応腰の近くにコアが弱点かな？,0,-1
9861,1478864448,アヒルボート乗りたかったのかな？,0,-1
9862,1478864598,にどみんかな？,0,-1
9863,1478948547,癒し動画かな？,0,-1
9864,1479005932,ダブステップかな？,0,-1
9865,1479049766,マリオピンボールかな？,0,-1
9866,1480242441,前ボタンおしちゃってるのかな？,0,-1
9867,1489813344,星でスピードアップしたからやないのかな？,0,-1
9868,1506152169,ディレイかな？,0,-1
9869,1479158872,初見殺しかな？,0,-1
9870,1478778932,バサスロットかな？,0,-1
9871,1478778963,てことは、暁型は艦娘純粋な力がかなり強いってことかな？,0,-1
9872,1478780046,もともと電は自分を兵器として扱っていて、提督の能力でブーストされてた。そのガンダールヴ的な名残かな？,0,-1
9873,1478798131,シールドセージかな？,0,-1
9874,1478851492,←PKビームγかな？,0,-1
9875,1478967716,上書きというか変換と言うべきかな？,0,-1
9876,1478963465,←前田のことかな？ʬʬʬʬ,0,-1
9877,1479231259,か、釜玉うどんかな？,0,-1
9878,1480518143,離乳食かな？？？？,0,-1
9879,1480871214,←カレー(つゆ)は出汁で伸ばしてるんじゃないかな？,0,-1
9880,1482078978,お粥かな？wwwwww,0,-1
9881,1494766196,プリンと柑橘系一緒じゃんw　プリンと柑橘…ババロアか杏仁豆腐かな？w,0,-1
9882,1502557058,立ち食いソバ屋のメニューかな？ｗｗｗ,0,-1
9883,1503646158,牧のうどんの軟めんかな？（福岡県民）,0,-1
9884,1507620563,離乳食かな？？？,0,-1
9885,1517020088,デザートかな？？,0,-1
9886,1479163119,それは本当に草刈りかな？チェーンソーじゃないかな？,0,-1
9887,1478915212,GTカラーかな？w,0,-1
9888,1478729400,携帯でみてるのかな？ｗ,0,-1
9889,1484541970,金城かな？,0,-1
9890,1478786688,消費者にとって一番いいのは海外と同じく回線と端末を分けて販売してくれることじゃないかな？その分端末の故障とかは消費者自身で行わないといけないけど・・・,0,-1
9891,1490559624,オ○マケアかな？,0,-1
9892,1512388346,カルテルかな？,0,-1
9893,1505396301,社内ではあはごんがかなり強キャラなので、困らせられるトラブルメーカーのねねっちが必要だったのかな？,0,-1
9894,1487255589,オセロかな？,0,-1
9898,1501010274,up主はRTSが苦手なタイプかな？ｗ,0,-1
9899,1478776655,スチルイベントのことかな？もちろん、ありますよｗ,0,-1
9900,1478823471,聚楽第はちと厳しいから現実的に考えると小牧山城改一かな？,0,-1
9901,1479230814,デビルマンかな？,0,-1
9902,1480248618,かな？,0,-1
9903,1496584194,腹ワタをみんなで引きずり出すマフィアの見せしめかな？,0,-1
9904,1496980961,悪魔のZかな？,0,-1
9905,1478787603,零はだいぶ先かな？,0,-1
9906,1478735508,豆腐よりは硬いからからチーズ装甲かな？,0,-1
9907,1508292458,CGC？スーパーかな？,0,-1
9908,1479741216,ノーカットってことはこれで倒すのかな？,0,-1
9909,1478839767,神台かな？,0,-1
9910,1479526769,万発いったかな？,0,-1
9911,1478706980,ダクネスがダグネスになってるから気になるなぁ、元からなのかな？,0,-1
9912,1478707800,キルビジかな？,0,-1
9913,1478724109,光源氏かな？,0,-1
9914,1478724387,ワンダーコアのCMかな？,0,-1
9915,1479207664,さすがレア短刀の色気....,0,-1
9916,1480213530,さすが国宝様ですな,0,-1
9917,1485919134,←さすがに草,0,-1
9918,1478778789,さすが赤葦,0,-1
9919,1478874291,さすがぼっくんwwwwww,0,-1
9920,1478923685,さすがやっちゃんw,0,-1
9921,1479010288,あかあしさすがすぎるｗｗｗｗ,0,-1
9922,1479377230,さすがあかーし,0,-1
9923,1482628662,さすがぁぁつ！！！！！,0,-1
9924,1483083467,さすが,0,-1
9925,1484212013,さすがやっちゃん！！,0,-1
9926,1485787372,流石赤葦…さすがあし！,0,-1
9927,1486442702,さすがwwww,0,-1
9928,1492901188,やっちゃんさすがｗ,0,-1
9929,1494504218,さすが赤葦wwwwwwwwwwwwwwwwww,0,-1
9930,1495181960,さすがｗｗｗｗ,0,-1
9931,1505542616,さすがすぎるwwwwwwwww,0,-1
9932,1505542646,さすが赤葦wwwwwwwww,0,-1
9933,1505542738,さすがラスボス,0,-1
9934,1510471453,さすがやな…,0,-1
9935,1510916261,あかあしさすが,0,-1
9936,1515130659,さすがw,0,-1
9937,1517630121,さすがぼっくんwww,0,-1
9938,1524835593,さすがwwwwwwwwwwww,0,-1
9939,1526464987,さすが…！,0,-1
9940,1530280277,さすがツッキー！！！,0,-1
9941,1530280513,さすが赤葦(感動),0,-1
9942,1532321183,さすが！！！,0,-1
9943,1536617520,さすがwwwwwwwwwwwwwwwwwwwwwww,0,-1
9944,1536617533,さすがwwwww,0,-1
9945,1536702843,さすがwwwwwwwwww,0,-1
9946,1540005181,理解はや！さすがあかあし,0,-1
9947,1540635369,さすがｗｗ,0,-1
9948,1478700112,さすが三手、連続攻撃がすごいな,0,-1
9949,1503305276,九ちゃん「さすがﾁｵﾆｷ」,0,-1
9950,1503688549,ダブステはさすがに草,0,-1
9951,1510569999,さすがとしか,0,-1
9952,1480941013,さすが女神,0,-1
9953,1478798703,さすが電さん,0,-1
9954,1479021335,←さすがですねラル大尉。だがここはMS戦を行う戦場では無い。お引き取り下さい。,0,-1
9955,1478885304,さすがやな,0,-1
9956,1478883184,さすが光忠のダイスwww,0,-1
9957,1479080280,さすが光忠,0,-1
9958,1490366081,さすが光忠ｗｗｗｗｗｗ,0,-1
9959,1492330889,さすが光忠wwwwww,0,-1
9960,1479029194,さすがうたづきさんハラハラ楽しませてもらいました,0,-1
9961,1479224630,これはさすがに違和感www,0,-1
9962,1478705256,たかさすがよ,0,-1
9963,1480339643,この辺さすがだ,0,-1
9964,1480721536,基本料金の３社の並び方は、さすがに不自然すぎるんだよなぁ...,0,-1
9965,1478878586,さすが＾＾,0,-1
9966,1481381980,さすが上位(5位),0,-1
9967,1490720384,さすが！！,0,-1
9968,1478681651,稀に見るゴミ覚醒。さすが少佐,0,-1
9971,1501010504,さすが不幸村…,0,-1
9972,1490253081,さすがわいわいｗｗｗ,0,-1
9973,1478776524,かっこいいよね～さすがメインヒーローｗ,0,-1
9974,1478684908,さすがだな,0,-1
9975,1485577320,さすが正妻,0,-1
9976,1478768800,さすがふぅ,0,-1
9977,1478769429,さすが 流石,0,-1
9978,1478769606,さすが芸人,0,-1
9979,1478770227,さすが玄人,0,-1
9980,1478771086,さすがに草,0,-1
9981,1478776222,さすがに慣れてきたな,0,-1
9982,1478778145,さすがダクソ芸人,0,-1
9983,1478783613,さすがですね,0,-1
9984,1478702227,しなの～,0,-1
9985,1478705115,滑らかだねぇ(∩´∀`∩),0,-1
9986,1478706623,大将組でやってくれると思ってた！,0,-1
9987,1478707334,シンプルでかっこいいな,0,-1
9988,1478708385,短刀とは思えない色気,0,-1
9989,1478708510,大将組も髪色、ズボン丈の違いがバランス良くていいね,0,-1
9990,1478732273,うぽつです！,0,-1
9991,1478735861,すき…,0,-1
9992,1478735943,ここすき,0,-1
9993,1478735993,しなのんかわいかった,0,-1
9994,1478736631,かっこいい,0,-1
9995,1478744381,大将組待ってました！うぽつです！,0,-1
9996,1478745670,8888888888888888888888888,0,-1
9997,1478748289,ここ猛烈にエッチ杉内,0,-1
9998,1478748416,ここの厚何事！,0,-1
9999,1478750178,厚の色気な,0,-1
10000,1478750224,厚くんの黒ハイソはやばい,0,-1
10001,1478755295,lalalalala lalalalala,0,-1
10002,1478755313,lalalalala lalalalala･･･,0,-1
10003,1478755379,世界はあっという間にピンク,0,-1
10004,1478755390,ど真ん中　妖しい花　パッと咲きました,0,-1
10005,1478755400,眼光　ギラギラ　時にウインク,0,-1
10006,1478755410,君の首筋から全部捕らえてる,0,-1
10007,1478755426,罪な笑顔　見せるタイミング,0,-1
10008,1478755447,計画性 i'm on my way in,0,-1
10009,1478755465,同じ fuckin' class,0,-1
10010,1478755504,この感触知らないショック,0,-1
10011,1478755513,気のせいでしょ？って爛まんショー,0,-1
10012,1478755524,気付いたラバ it's too late,0,-1
10013,1478755535,それは恋と言う名の暗示,0,-1
10014,1478755548,脳内荒し回る甘いビート,0,-1
10015,1478755568,oh let me 簡単さ,0,-1
10016,1478755577,get your luv i understand,0,-1
10017,1478755587,君に見せるこの美show,0,-1
10018,1478755605,"瞳を閉じて 3,2,1,催眠",0,-1
10019,1478755617,その症状　愛の細胞,0,-1
10020,1478755628,覚醒の味 let's start,0,-1
10021,1478755643,指先見つめて make me,0,-1
10022,1478755675,吐息漏れちゃう悦び,0,-1
10023,1478755694,"I will give you, come in!",0,-1
10024,1478755717,震える胸の中脈打つ,0,-1
10025,1478755735,塊 all i want,0,-1
10026,1478755743,疼いてんでしょ？ I know,0,-1
10027,1478755797,よそ見しないで look at me,0,-1
10028,1478755848,あっくん　かっこいいい！！,0,-1
10029,1478755851,口にしてみて,0,-1
10030,1478755872,勇敢に,0,-1
10031,1478755979,よそ見しないで　 look at me,0,-1
10032,1478755993,頻繁に burnin'! and going down,0,-1
10033,1478756015,永遠の向こうで shall we dance?,0,-1
10034,1478756040,それを恋と呼ぶのさ汝,0,-1
10035,1478756051,運命かき回す妖艶なスウィーツ,0,-1
10036,1478756061,oh give me,0,-1
10037,1478756069,単純な細胞が 生み出す your 乱,0,-1
10038,1478756078,感じる？　身体の異常,0,-1
10039,1478756104,今までにない想いの解放を要求,0,-1
10040,1478756120,全身に走った電気ショック it's so cool,0,-1
10041,1478756134,想像をもぶちぎっちゃうL危,0,-1
10042,1478756154,let me feel you and love you,0,-1
10043,1478756163,限界まで do me more,0,-1
10044,1478756187,気を抜いていたら大惨事,0,-1
10045,1478756254,とてつもない恋と言う愛のマジック,0,-1
10046,1479528594,これは国宝様ですわ・・・・,0,-1
10047,1490497707,大惨事ですわ,0,-1
10048,1512874252,完全に公開いじめですわw,0,-1
10049,1522327074,そのせいですわ,0,-1
10050,1478726365,俺はmvnoで十分ですわ,0,-1
10051,1478770056,結局お尻掘るゲームなんですわｗ,0,-1
10052,1478773537,寒波ですわぁｗｗｗ,0,-1
10053,1478773575,これは玄人ですわ,0,-1
10054,1478798181,P5感すごい,0,-1
10055,1486697641,ここ薬研がガニ股なのすごい好き,0,-1
10056,1478859647,すごい戦いだった・・・・,0,-1
10057,1478861920,…なんか、すごいことが起こった気がするが、まぁ生きててよかった！,0,-1
10058,1478929617,すごい血戦だった,0,-1
10059,1478779962,油すごいな,0,-1
10060,1478773097,引きすごい！,0,-1
10061,1478773733,すごいぴったりですね！！？試してみます！,0,-1
10062,1478774330,音ズレで分かりずらかったけど今すごい走り方してなかった！？,0,-1
10063,1490356610,サビの盛りあがりすごいいい,0,-1
10064,1478775740,配役ピッタリですごい,0,-1
10065,1478776833,これすごいｗ,0,-1
10066,1479735056,すごいザラザラ鳴ってる,0,-1
10067,1479823038,やっちゃんすごい,0,-1
10068,1480352571,クロすごいかっこいい,0,-1
10069,1482027065,すごいすき,0,-1
10070,1483757965,赤葦すごい,0,-1
10071,1487496944,すごい！,0,-1
10072,1496371377,やっちゃんすごいwwwwwww,0,-1
10073,1497185274,赤葦すごいww,0,-1
10074,1502232437,「……すごいなぁ」,0,-1
10075,1502233168,「すごいなぁ」,0,-1
10076,1527855716,この考え方が本当にすごいw,0,-1
10077,1479358951,メンタルすごいなｗ,0,-1
10078,1478863715,すごい角度でいったなｗ,0,-1
10079,1478865623,音がすごいことなってるｗ,0,-1
10080,1478869972,すごい呟いてるww,0,-1
10081,1478919660,操作初めてでこれはすごいよ…,0,-1
10082,1479630878,なんかすごい可哀そうで涙出てくる,0,-1
10083,1484724649,進歩したらすごいうまくなりそう,0,-1
10084,1488095485,すごい！ダントツよ！！,0,-1
10085,1488967810,こいろちゃんの後に来たらすごい癒される,0,-1
10086,1493623392,ここまで誰もいないのすごい,0,-1
10087,1497848982,初見ドリフトは俺よりすごい,0,-1
10088,1500486107,すごいめちゃ面白いよｗｗｗｗｗ,0,-1
10089,1512875657,こいろちゃんからきたら物足りなさがすごい,0,-1
10090,1517020453,こいろちゃんの後にきたら癒されるし温度差すごい,0,-1
10091,1519597513,音ずれがすごいなw,0,-1
10092,1483812952,この曲ライブでの迫力がすごい,0,-1
10093,1489332238,声が変わってないのすごい,0,-1
10094,1492879984,これＦｕｌｌＶｅｒ盛り上がりがすごいんだよなあ,0,-1
10095,1515505527,段々盛り上がっていく感じすごいよね,0,-1
10096,1479195126,すごいドラマティックなゲームなんだな,0,-1
10097,1478786518,やっぱ電はすごいな,0,-1
10098,1479467229,言ってる意味はよく分からんがとにかくすごい自信だ,0,-1
10099,1478769562,すごいなｗｗｗ,0,-1
10100,1495101967,くのちゃんの演技すごいよなぁ・・・,0,-1
10101,1479263817,火力すごいな,0,-1
10102,1479024233,すごい…,0,-1
10103,1484624336,バナ山さんすごいもんね…,0,-1
10104,1492412679,すごいな,0,-1
10105,1499081696,ハモりすごい,0,-1
10106,1478859014,報われることもあるんだな。すごいわ,0,-1
10107,1479043566,こんなずっと歌い続けられるのすごいわｗ,0,-1
10108,1479051941,これアドリブってすごいわｗｗ,0,-1
10109,1511872756,とりなんの殺意がすごいー♪,0,-1
10110,1513774260,殺意が～すごい～,0,-1
10111,1520126452,えええすごい！！,0,-1
10112,1535728631,とりなんの殺意がすごい,0,-1
10113,1478872126,セリフ憶えてるとこがすごい！,0,-1
10114,1478878887,すごいのにセリフが上手く聞こえないなぁ・・・,0,-1
10115,1478959322,久々に演奏してみたですごいと思った,0,-1
10116,1479649929,早口と抑揚の再現すごいなあ,0,-1
10117,1479738734,これはすごい,0,-1
10118,1479738748,数年ぶりにコメント書いた。すごい。,0,-1
10119,1480421009,すごいなあ,0,-1
10120,1480421112,すごいなここ,0,-1
10121,1483855872,すごい、まるで進化だ,0,-1
10122,1484158703,やはりヤバイよ。すごい,0,-1
10123,1484557010,ここの繋ぎがすごい,0,-1
10124,1481009877,韓国はだいたい口パクやんwこんなに歌ってんのが珍しいよすごい,0,-1
10125,1502296685,てかリサすごいよね。タイ人なのにラップを韓国語で歌ってる,0,-1
10126,1528873703,←ホントすごいよね,0,-1
10127,1482052937,すごいやんトシちゃん,0,-1
10128,1480121278,これすごい,0,-1
10129,1490255161,巨人すごい,0,-1
10130,1494489400,なにこれすごい,0,-1
10131,1483691051,すごいです,0,-1
10132,1478775928,調教ほんとすごいと思う！多分、イラストが伸びにくい原因なんだと思う,0,-1
10133,1493395963,声がすごいわ,0,-1
10134,1478700722,編集すごい,0,-1
10135,1486995416,みんなすごい,0,-1
10136,1478843253,キャーとか誰も言わないんすね・・・ブラックウーマンすごい,0,-1
10137,1479021573,修理キットと消火器を開発するまでがものすごいストレス溜まる,0,-1
10138,1480450397,ボトムで２位すごいな,0,-1
10139,1479605565,後ろですごい戦いが,0,-1
10140,1478780415,タグすごいことになってるｗ,0,-1
10141,1482485271,多い少ないよりも語感がすごい,0,-1
10142,1478802916,"2,3日でこれはすごいな",0,-1
10143,1478787301,二度目でわかるニキは動画勢じゃなかったらすごいね,0,-1
10144,1478725421,大転移後のストーリー学び直す面倒臭過ぎて設定考察スレにも行かなくなったわ,0,-1
10145,1494170990,あ…((察し,0,-1
10146,1516440399,あっ…(察し),0,-1
10147,1519565625,あっ・・・・（察し,0,-1
10148,1478778843,あっ…(察し,0,-1
10149,1478778891,あっ…（察し）,0,-1
10150,1478782231,弓道警察が居るなら槍術警察もありそうだがこないな,0,-1
10151,1478784610,あっ（察し）,0,-1
10152,1478785484,生死判定は自動成功･･･あっ（察し）,0,-1
10153,1478786940,ここの本館の玄関の延長線って…あ、(察し),0,-1
10154,1478795705,見て躱し、聞いて察知し、盾で守る　そして末妹が矛と化す　４人で最強、それが特Ⅲ型駆逐艦！！,0,-1
10155,1478796059,あ…(察し,0,-1
10156,1478876487,あ・・・（察し,0,-1
10157,1479810215,あっ……（察し),0,-1
10158,1486396377,あっ（察し,0,-1
10159,1478864856,皿うどんの気配を察知,0,-1
10160,1512997419,市場を見て、確実に誰かが事故った気配を察知ｗｗ,0,-1
10161,1478837854,私の心が盗まれたのにどうして警察も分からないの？,0,-1
10162,1478943351,察した,0,-1
10163,1490427645,警察は全員買収されてるってそれ一番いわれてるから,0,-1
10164,1479046870,嫌な気配を察知……,0,-1
10165,1478774869,残り時間…あっ…(察し),0,-1
10166,1478784582,ブラッドボーンも考察＆解説して欲しい,0,-1
10167,1478783652,全員佩刀してんのがまたいい,0,-1
10168,1498658960,アニメのedになったらまたクソアンチが湧いて薬研n回目いうからからヤダ,0,-1
10169,1478880615,また驚くことになるとは・・・,0,-1
10170,1478813032,またまたー,0,-1
10171,1537077605,自分もまたプレイしてるからラストまで頑張ってくりぃ！！！,0,-1
10172,1486004249,また丞相が,0,-1
10173,1519652607,「ほらほらまた始まった」,0,-1
10174,1519653008,「ほらほら　またはじまった」,0,-1
10175,1519653647,「そうやってまた誤魔化して　もう！」,0,-1
10176,1519655439,「そうやってまた誤魔化して…(もう！)」,0,-1
10177,1478704050,また見たいです,0,-1
10178,1478795724,また嫌らしいバナナw,0,-1
10179,1478778122,また今度見直す。乙でした,0,-1
10180,1479913397,これを見るためにまた来た,0,-1
10181,1479089308,またきました,0,-1
10182,1479420949,また来てしまった…,0,-1
10183,1478867034,またゴールできなかったよ,0,-1
10184,1478948016,また完走できずwww,0,-1
10185,1478954865,またｗｗｗ,0,-1
10186,1478955188,また直角ｗｗｗ,0,-1
10187,1478955426,今後めっちゃ上手くなってまたやってほしい,0,-1
10188,1480377045,また来てしまった,0,-1
10189,1517106839,チオニキのマリカまた見たいなあ,0,-1
10190,1517749044,また一周コース,0,-1
10191,1518512837,またwww,0,-1
10192,1525079638,またかｗ,0,-1
10193,1478778501,ああああまたしても資材や資源がggggggggg,0,-1
10194,1478779849,またうごくか,0,-1
10195,1478781732,また始末書仕事か　響の胃がマッハだなｗｗｗｗ,0,-1
10196,1478782639,次回からまたシリアスパートかな,0,-1
10197,1478949516,また、ご隠居からフィラーとビルダー借りないとｗｗｗ,0,-1
10198,1478856980,またプリンwwwwwwwwwww,0,-1
10199,1478864829,かまたま？,0,-1
10200,1478864902,またか,0,-1
10201,1478927969,またかよｗｗ,0,-1
10202,1479013550,またｗｗ,0,-1
10203,1479024260,またｗｗｗｗｗｗｗ,0,-1
10204,1479024525,また,0,-1
10205,1479024528,またｗｗｗｗｗｗ,0,-1
10206,1479029210,またカレーw,0,-1
10207,1479029297,またかよ,0,-1
10208,1479131444,チルド針金またでた・・・,0,-1
10209,1479427585,かまたまうどんでおねがいしますｗｗｗ,0,-1
10210,1480518169,またかｗｗ,0,-1
10211,1502371989,またプリンｗｗｗ,0,-1
10212,1502372333,またカレーｗｗｗ,0,-1
10213,1509113679,またカレーｗｗｗｗ,0,-1
10214,1513004473,またかよｗｗｗｗｗｗ,0,-1
10215,1527382723,またｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,0,-1
10216,1527383012,またカレーかｗｗｗｗ,0,-1
10217,1527383068,かまたまうどんっぽい,0,-1
10218,1478688008,乙なのかー また観るのか～,0,-1
10219,1478915691,うp主、戻ってきてくれてありがとよ！またな！！,0,-1
10220,1479175799,ここの背景がまた良いｗ,0,-1
10221,1478817735,また、漢コレかよ,0,-1
10222,1478952762,また、漢コレかよ　の人もういいよ！,0,-1
10223,1479229378,またいい曲やな,0,-1
10224,1480507252,アップルは割引するしないを強制し、違反すると出荷停止する。だからアップルはまた別。国が動かないとあいつら一生ふんぞり返ってる。,0,-1
10225,1478821578,また罪悪感ｗ,0,-1
10226,1478863952,また歌うのwww,0,-1
10227,1478864500,にどみさんのマリカがまた見れる幸せ,0,-1
10228,1478869039,それもまた結び,0,-1
10229,1479568113,また来たよー,0,-1
10230,1505861514,また来たw,0,-1
10231,1478815873,ごめんの一言もなく私はまた自分で自分を慰める,0,-1
10232,1478980046,これもまた愛か···,0,-1
